Text,Metric
preservation,Complex Word
change-related,Complex Word
Ministers,Complex Word
fisheries,Complex Word
critical,Complex Word
Pacific,Complex Word
economic,Complex Word
recovery,Complex Word
reaffirmed,Complex Word
commitment,Complex Word
sustainability,Complex Word
fisheries,Complex Word
continuing,Complex Word
Illegal,Complex Word
Unreported,Complex Word
Unregulated,Complex Word
Ministers,Complex Word
emphasised,Complex Word
pragmatic,Complex Word
solutions,Complex Word
directed,Complex Word
officials,Complex Word
incorporate,Complex Word
collaboration,Complex Word
circular,Complex Word
economy,Complex Word
Ministers,Complex Word
adoption,Complex Word
ambitious,Complex Word
Biodiversity,Complex Word
Conference,Complex Word
Convention,Complex Word
Biological,Complex Word
Diversity,Complex Word
October,Complex Word
2021.Global,Complex Word
Ministers,Complex Word
reiterated,Complex Word
multilateral,Complex Word
importance,Complex Word
well-functioning,Complex Word
Organization,Complex Word
promoting,Complex Word
sustainable,Complex Word
economic,Complex Word
prosperity,Complex Word
including,Complex Word
recovery.35,Complex Word
Ministers,Complex Word
election,Complex Word
Director-General,Complex Word
Okonjo-Iweala,Complex Word
recommitted,Complex Word
together,Complex Word
deliver,Complex Word
ambitious,Complex Word
multilateral,Complex Word
disciplines,Complex Word
fisheries,Complex Word
subsidies,Complex Word
successful,Complex Word
Ministerial,Complex Word
Conference,Complex Word
delivers,Complex Word
meaningful,Complex Word
emphasised,Complex Word
responsive,Complex Word
pandemic,Complex Word
disciplines,Complex Word
production-distorting,Complex Word
agriculture,Complex Word
subsidies,Complex Word
Ministers,Complex Word
reiterated,Complex Word
importance,Complex Word
functioning,Complex Word
Appellate,Complex Word
plurilateral,Complex Word
services,Complex Word
domestic,Complex Word
regulation,Complex Word
negotiations.36,Complex Word
Ministers,Complex Word
important,Complex Word
Asia-Pacific,Complex Word
economic,Complex Word
prosperity,Complex Word
together,Complex Word
sustainable,Complex Word
inclusive,Complex Word
recovery,Complex Word
pandemic,Complex Word
immediate,Complex Word
barriers,Complex Word
medical,Complex Word
Ministers,Complex Word
principles,Complex Word
economic,Complex Word
coercion,Complex Word
security,Complex Word
economic,Complex Word
challenges.Indo-Pacific,Complex Word
security38,Complex Word
Australia,Complex Word
together,Complex Word
challenging,Complex Word
environment,Complex Word
Ministers,Complex Word
responses,Complex Word
increasing,Complex Word
international,Complex Word
protectionism,Complex Word
coordinated,Complex Word
regional,Complex Word
Ministers,Complex Word
reiterated,Complex Word
commitment,Complex Word
Indo-Pacific,Complex Word
resilient,Complex Word
prosperous,Complex Word
regional,Complex Word
institutions,Complex Word
international,Complex Word
interests,Complex Word
coercion,Complex Word
committed,Complex Word
continue,Complex Word
coordination,Complex Word
cooperation,Complex Word
emerging,Complex Word
economic,Complex Word
security,Complex Word
environmental,Complex Word
challenges,Complex Word
Indo-Pacific,Complex Word
Ministers,Complex Word
reaffirmed,Complex Word
benefits,Complex Word
inclusive,Complex Word
regional,Complex Word
economic,Complex Word
integration,Complex Word
Indo-Pacific,Complex Word
commitment,Complex Word
promoting,Complex Word
ratification,Complex Word
implementation,Complex Word
Regional,Complex Word
Comprehensive,Complex Word
Economic,Complex Word
Partnership,Complex Word
negotiating,Complex Word
modernisation,Complex Word
Agreement,Complex Word
Ministers,Complex Word
continue,Complex Word
collaboratively,Complex Word
bilaterally,Complex Word
Indo-Pacific,Complex Word
sovereignty,Complex Word
increasing,Complex Word
strategic,Complex Word
competition,Complex Word
Ministers,Complex Word
reaffirmed,Complex Word
respective,Complex Word
approaches,Complex Word
countering,Complex Word
interference,Complex Word
importance,Complex Word
resilience,Complex Word
society,Complex Word
including,Complex Word
education,Complex Word
infrastructure,Complex Word
electoral,Complex Word
processes,Complex Word
media,Complex Word
communities.42,Complex Word
Ministers,Complex Word
serious,Complex Word
developments,Complex Word
including,Complex Word
continued,Complex Word
militarisation,Complex Word
disputed,Complex Word
intensification,Complex Word
destabilising,Complex Word
activities,Complex Word
Ministers,Complex Word
underscored,Complex Word
importance,Complex Word
navigation,Complex Word
overflight,Complex Word
emphasised,Complex Word
maritime,Complex Word
United,Complex Word
Convention,Complex Word
UNCLOS,Complex Word
implement,Complex Word
decisions,Complex Word
UNCLOS,Complex Word
settlement,Complex Word
mechanisms,Complex Word
Ministers,Complex Word
reiterated,Complex Word
importance,Complex Word
consistent,Complex Word
international,Complex Word
particularly,Complex Word
UNCLOS,Complex Word
prejudicing,Complex Word
interests,Complex Word
supporting,Complex Word
existing,Complex Word
inclusive,Complex Word
regional,Complex Word
architecture.43,Complex Word
Ministers,Complex Word
developments,Complex Word
undermine,Complex Word
autonomy,Complex Word
guaranteed,Complex Word
Declaration,Complex Word
Ministers,Complex Word
situation,Complex Word
Xinjiang,Complex Word
Autonomous,Complex Word
minorities,Complex Word
United,Complex Word
independent,Complex Word
observers,Complex Word
meaningful,Complex Word
unfettered,Complex Word
Ministers,Complex Word
ongoing,Complex Word
implications,Complex Word
regional,Complex Word
stability,Complex Word
violence,Complex Word
perpetrated,Complex Word
military,Complex Word
exercise,Complex Word
violence,Complex Word
arbitrarily,Complex Word
dialogue,Complex Word
Ministers,Complex Word
underscored,Complex Word
implementation,Complex Word
consensus,Complex Word
situation,Complex Word
ASEAN,Complex Word
possible.45,Complex Word
Ministers,Complex Word
Korea,Complex Word
continued,Complex Word
development,Complex Word
nuclear,Complex Word
ballistic,Complex Word
violation,Complex Word
United,Complex Word
Security,Complex Word
resolutions,Complex Word
serious,Complex Word
international,Complex Word
stability,Complex Word
reiterated,Complex Word
commitment,Complex Word
together,Complex Word
Korea,Complex Word
verifiable,Complex Word
irreversible,Complex Word
denuclearisation,Complex Word
Korea,Complex Word
prioritise,Complex Word
improving,Complex Word
citizens,Complex Word
dialogue,Complex Word
diplomacy,Complex Word
negotiation.46,Complex Word
Ministers,Complex Word
ceasefire,Complex Word
Israel,Complex Word
violence,Complex Word
including,Complex Word
significant,Complex Word
civilian,Complex Word
particularly,Complex Word
Ministers,Complex Word
reiterated,Complex Word
importance,Complex Word
genuine,Complex Word
negotiations,Complex Word
possible,Complex Word
defining,Complex Word
durable,Complex Word
permanent,Complex Word
agreement,Complex Word
solution,Complex Word
Ministers,Complex Word
imperative,Complex Word
violence,Complex Word
Ministers,Complex Word
reiterated,Complex Word
unwavering,Complex Word
commitment,Complex Word
achieving,Complex Word
destruction,Complex Word
recognising,Complex Word
challenges,Complex Word
international,Complex Word
security,Complex Word
nuclear,Complex Word
disarmament,Complex Word
proliferation,Complex Word
uranium,Complex Word
enrichment,Complex Word
activities,Complex Word
Comprehensive,Complex Word
resumption,Complex Word
implementation,Complex Word
Ministers,Complex Word
acknowledged,Complex Word
anniversary,Complex Word
Antarctic,Complex Word
entering,Complex Word
emphasised,Complex Word
Antarctic,Complex Word
effective,Complex Word
enduring,Complex Word
international,Complex Word
governance,Complex Word
Antarctica,Complex Word
Ministers,Complex Word
continued,Complex Word
cooperation,Complex Word
Australia,Complex Word
environmental,Complex Word
protection,Complex Word
Antarctica,Complex Word
Ministers,Complex Word
acknowledged,Complex Word
enduring,Complex Word
partnership,Complex Word
reaffirmed,Complex Word
enduring,Complex Word
importance,Complex Word
together,Complex Word
international,Complex Word
resilient,Complex Word
Pacific,Complex Word
reaffirmed,Complex Word
mutual,Complex Word
commitment,Complex Word
Relations,Complex Word
acknowledged,Complex Word
mutual,Complex Word
provided,Complex Word
reiterated,Complex Word
commitment,Complex Word
interoperability,Complex Word
including,Complex Word
continued,Complex Word
collaboration,Complex Word
capability,Complex Word
operations,Complex Word
security,Complex Word
Ministers,Complex Word
acknowledged,Complex Word
conclusion,Complex Word
Australia,Complex Word
deployments,Complex Word
Afghanistan,Complex Word
contribution,Complex Word
terrorism,Complex Word
development,Complex Word
National,Complex Word
Security,Complex Word
Australia,Complex Word
supporting,Complex Word
Afghanistan,Complex Word
Ministers,Complex Word
reaffirmed,Complex Word
commitment,Complex Word
eliminate,Complex Word
terrorist,Complex Word
violent,Complex Word
extremism,Complex Word
Ministers,Complex Word
acknowledged,Complex Word
Anniversary,Complex Word
Virtual,Complex Word
reiterated,Complex Word
internet,Complex Word
upholding,Complex Word
protecting,Complex Word
fundamental,Complex Word
